name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
system{name="forgia_player::player_floor_safety_net"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,4104734,0.003191,7533,544,108,70534,828.976534
system_commands{name="bevy_ui::update::update_clipping_system"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,5611642,0.004362,27079,207,66,95772,593.978488
system{name="bevy_audio::audio_output::update_emitter_positions"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,12678892,0.009855,27079,468,98,89859,715.291420
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/environment/inferno/TowerBig_001.glb"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,81348807,0.063233,6,13558134,472,81244608,33159475.666028
system{name="bevy_asset::assets::Assets<bevy_mesh::mesh::Mesh>::track_assets"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,31968521,0.024849,27079,1180,141,1556892,15037.592182
system{name="bevy_light::cluster::add_clusters"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,16457762,0.012793,27079,607,152,53409,464.446520
plugin finish{plugin="forgia_juice_lib::camera_shake::ForgiaJuiceCameraShakePlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,55,0.000000,1,55,55,55,0.000000
plugin finish{plugin="forgia_viewmodel::fade::ForgiaViewmodelFadePlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,61,0.000000,1,61,61,61,0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0013.webp"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,14686304,0.011416,7,2098043,176,14651218,5535432.426937
system{name="forgia_ui_lib::hud_ammo::track_ammo_events"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,4566564,0.003550,27079,168,73,40517,290.941500
system{name="forgia_mode_roguelite::hud::draw_player_identity_badge"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,126669832,0.098461,25661,4936,109,213412,2535.425072
system{name="forgia_mode_roguelite::boss_portal::sys_write_boss_gate_sensor"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,8788903,0.006832,25752,341,105,26453,301.144762
system{name="bevy_core_pipeline::core_3d::prepare_core_3d_depth_textures"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,150772816,0.117197,27078,5568,2070,3524153,21679.191586
system_commands{name="forgia_player::skybox_genome::load_sky_palette_genome"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,4856,0.000004,1,4856,4856,4856,0.000000
plugin build{plugin="bevy_render::view::window::screenshot::ScreenshotPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,84629,0.000066,1,84629,84629,84629,0.000000
system{name="forgia_observability::lifecycle_sensor::obs_nameplate_inserted"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,1986,0.000002,28,70,59,155,24.935472
plugin build{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_core_pipeline::tonemapping::DebandDither>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,13809,0.000011,1,13809,13809,13809,0.000000
system_commands{name="bevy_ui_render::ui_texture_slice_pipeline::init_ui_texture_slice_pipeline"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,5921,0.000005,1,5921,5921,5921,0.000000
plugin finish{plugin="bevy_render::sync_component::SyncComponentPlugin<bevy_core_pipeline::tonemapping::DebandDither>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,53,0.000000,1,53,53,53,0.000000
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_pbr\\prepass\\prepass_utils.wgsl"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,60768,0.000047,2,30384,55,60713,42891.683133
system{name="bevy_asset::assets::Assets<forgia_genome_core::Genome<forgia_enemy_nameplate::tuning::EnemyNameplateTuning>>::asset_events_condition"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,2274258,0.001768,27079,83,52,136303,854.143717
system_commands{name="bevy_pbr::render::gpu_preprocess::prepare_preprocess_bind_groups"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,216023400,0.167917,27078,7977,89,139820,2726.509455
system{name="bevy_render::extract_component::extract_components<bevy_core_pipeline::skybox::Skybox>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,29591462,0.023002,27079,1092,427,78031,652.492205
system{name="bevy_ui_render::pipeline::init_ui_pipeline"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,8663,0.000007,1,8663,8663,8663,0.000000
system{name="forgia_ui_lib::hud::player_hp::draw_player_hp"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,148677362,0.115568,26988,5509,136,104314,2763.680224
system{name="forgia_ui_lib::damage_direction::draw_damage_arcs"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,9168592,0.007127,27079,338,91,11237,159.959866
system{name="forgia_mode_roguelite::hud::sys_track_boss_enrage_banner"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,5899529,0.004586,25752,229,98,86238,650.952909
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="embedded://bevy_anti_alias\\smaa\\SMAASearchLUT.ktx2"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,29345,0.000023,2,14672,69,29276,20652.467770
system_commands{name="forgia_viewmodel::vm_camera::propagate_viewmodel_layer"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,2654461,0.002063,25752,103,51,82696,665.554447
system{name="bevy_render::extract_component::extract_components<bevy_core_pipeline::tonemapping::Tonemapping>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,13766204,0.010701,27079,508,221,75843,598.627459
system_commands{name="forgia_mode_roguelite::merchant::sys_apply_purchase"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,4471637,0.003476,25752,173,61,124030,853.145905
plugin build{plugin="bevy_render::camera::CameraPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,180273,0.000140,1,180273,180273,180273,0.000000
system{name="bevy_render::view::prepare_view_attachments"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,49778179,0.038693,27078,1838,901,59848,833.979679
plugin build{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_render::gpu_readback::Readback>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,10875,0.000008,1,10875,10875,10875,0.000000
plugin build{plugin="bevy_core_pipeline::core_3d::Core3dPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,254244,0.000198,1,254244,254244,254244,0.000000
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/environment/inferno/CirclePlatformSmall_001.glb"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,7203858,0.005600,4,1800964,80,7191477,3593677.630523
plugin finish{plugin="bevy_gizmos::global::GlobalGizmosPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,56,0.000000,1,56,56,56,0.000000
system{name="forgia_mode_roguelite::ultimate_apply::sys_reset_ultimate_tech_stats"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,202,0.000000,1,202,202,202,0.000000
plugin finish{plugin="forgia_stage::ForgiaStageArenaPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,54,0.000000,1,54,54,54,0.000000
system{name="forgia_mode_roguelite::atmosphere::sys_ensure_atmosphere"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,12364469,0.009611,25752,480,114,86301,711.316542
plugin build{plugin="forgia_juice_lib::fov_punch::ForgiaJuiceFovPunchPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,8714,0.000007,1,8714,8714,8714,0.000000
system{name="bevy_pbr::material::queue_material_meshes"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,276716026,0.215094,27078,10219,805,460997,7897.694412
system_commands{name="forgia_worldgen::streaming::sys_stream_city"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,2526316,0.001964,25752,98,51,1441,31.296292
system_commands{name="bevy_ui_render::ui_texture_slice_pipeline::extract_ui_texture_slices"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,2461921,0.001914,27078,90,51,3716,30.893024
plugin build{plugin="bevy_gizmos::GizmoPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,291839,0.000227,1,291839,291839,291839,0.000000
system_commands{name="forgia_game::color_grading::sys_init"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,13461,0.000010,1,13461,13461,13461,0.000000
plugin cleanup{plugin="bevy_core_pipeline::oit::resolve::OitResolvePlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,292,53,0.000000,1,53,53,53,0.000000
asset loading{loader="forgia_genome_core::GenomeLoader<forgia_stage::RogueliteStagesGenome>" asset="genomes/roguelite_stages.toml"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,187153,0.000145,5,37430,160,174566,76695.744453
plugin finish{plugin="forgia_juice_lib::fov_punch::ForgiaJuiceFovPunchPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,55,0.000000,1,55,55,55,0.000000
system_commands{name="forgia_worldgen::streaming::sys_toggle_streaming"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,4684650,0.003641,25752,181,74,139994,932.897299
system{name="bevy_pbr::lightmap::init_render_lightmaps"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,2051,0.000002,1,2051,2051,2051,0.000000
system{name="bevy_gizmos_render::init_line_gizmo_uniform_bind_group_layout"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,2010,0.000002,1,2010,2010,2010,0.000000
plugin build{plugin="bevy_sprite_render::tilemap_chunk::TilemapChunkPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,5124,0.000004,1,5124,5124,5124,0.000000
handle_stairs,C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\rapier3d-0.31.0\src\control\character_controller.rs,676,3996916,0.003107,229,17453,48,77117,15472.044447
system{name="forgia_ui::weapon_preview::sys_despawn_previews"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,2759,0.000002,1,2759,2759,2759,0.000000
system{name="bevy_app::terminal_ctrl_c_handler::TerminalCtrlCHandlerPlugin::exit_on_flag"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,5842526,0.004541,27079,215,66,130295,848.511451
plugin cleanup{plugin="forgia_mode_roguelite::progress::PlayerProgressPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,292,55,0.000000,1,55,55,55,0.000000
node{name="bevy_render::render_graph::node::ViewNodeRunner<bevy_post_process::effect_stack::PostProcessingNode>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_render-0.18.1\src\renderer\graph_runner.rs,240,10185920,0.007918,81234,125,53,10305,82.125306
system_commands{name="forgia_ai_arena_bot::bot_tracer_lifetime"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,2597588,0.002019,27079,95,51,32384,215.600614
plugin build{plugin="forgia_fps::bourrasque::ForgiaBourrasquePlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,17382,0.000014,1,17382,17382,17382,0.000000
system_commands{name="forgia_mode_roguelite::stations::sys_use_health_stations"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,2161649,0.001680,25752,83,55,83753,611.707142
system{name="bevy_sprite::picking_backend::sprite_picking"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,56096455,0.043604,27079,2071,570,91325,1256.866852
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_pbr\\atmosphere\\types.wgsl"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,51027,0.000040,2,25513,57,50970,36000.927557
system{name="forgia_mode_roguelite::parcours_obstacles::sys_reset_obstacle_stats"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,139,0.000000,1,139,139,139,0.000000
system_commands{name="bevy_state::state_scoped::despawn_entities_on_exit_state<forgia_mode_roguelite::run::RunState>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,1662936,0.001293,27080,61,50,4491,39.305026
system{name="forgia_ui::pause_time"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,120014,0.000093,1,120014,120014,120014,0.000000
system_commands{name="bevy_state::state::freely_mutable_state::apply_state_transition<forgia_core::states::GameMode>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,14399492,0.011193,27080,531,71,92449,1223.616228
system{name="forgia_foliage::init_proc_meshes"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,99572,0.000077,1,99572,99572,99572,0.000000
system{name="forgia_effects::weapon_vfx::tracer::setup_tracer_resources"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,26419,0.000021,1,26419,26419,26419,0.000000
system{name="forgia_fps::load_fps_tuning"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,460649,0.000358,1,460649,460649,460649,0.000000
system{name="bevy_kira_audio::audio_output::cleanup_stopped_instances"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,30492478,0.023702,27079,1126,141,86080,1027.756306
system{name="forgia_combat::weapons::setup_casing_resources"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,10695,0.000008,1,10695,10695,10695,0.000000
plugin build{plugin="bevy_render::sync_component::SyncComponentPlugin<bevy_core_pipeline::oit::OrderIndependentTransparencySettings>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,1122,0.000001,1,1122,1122,1122,0.000000
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_render\\bindless.wgsl"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,96215,0.000075,2,48107,122,96093,67861.744901
plugin build{plugin="bevy_kira_audio::AudioPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,10250600,0.007968,1,10250600,10250600,10250600,0.000000
system{name="forgia_worldgen::debug_viz::sys_worldgen_gizmos"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,22009178,0.017108,25752,854,237,83213,703.446468
plugin build{plugin="bevy_render::extract_component::UniformComponentPlugin<bevy_post_process::bloom::downsampling_pipeline::BloomUniforms>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,7791,0.000006,1,7791,7791,7791,0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0082.webp"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,14213557,0.011048,6,2368926,73,14178268,5785374.919493
system_commands{name="bevy_pbr::ssao::prepare_ssao_textures"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,2343400,0.001822,27078,86,50,3296,33.428550
system{name="bevy_app::propagate::propagate_inherited<bevy_ui::ui_node::ComputedUiTargetCamera, (), bevy_ecs::hierarchy::ChildOf>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,16496470,0.012823,27079,609,222,53165,464.384645
plugin finish{plugin="bevy_app::panic_handler::PanicHandlerPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,56,0.000000,1,56,56,56,0.000000
system_commands{name="bevy_pbr::ssr::prepare_ssr_pipelines"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,2325459,0.001808,27078,85,51,9867,65.318225
plugin build{plugin="bevy_pbr::ssr::ScreenSpaceReflectionsPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,91901,0.000071,1,91901,91901,91901,0.000000
system{name="forgia_mode_roguelite::trempe::sys_reset_trempe"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,247,0.000000,1,247,247,247,0.000000
system{name="forgia_mode_roguelite::poi::sys_loot_vault_walkover"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,20741776,0.016123,25752,805,352,138562,1392.702252
system{name="forgia_ui_lib::damage_direction::tuning::load_damage_dir_tuning"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,30525,0.000024,1,30525,30525,30525,0.000000
system{name="forgia_combat::weapons::weapon_cooldown_tick_system"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,351420,0.000273,912,385,150,1724,114.481286
system{name="bevy_render::erased_render_asset::prepare_erased_assets<bevy_pbr::mesh_material::MeshMaterial3d<bevy_pbr::extended_material::ExtendedMaterial<bevy_pbr::pbr_material::StandardMaterial, bevy_water::water::material::WaterMaterial>>>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,9376224312,7.288214,27078,346267,266893,2622420,74731.135692
system{name="forgia_rpg_data::shop::close_shop_sessions"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,6760170,0.005255,27079,249,77,78744,683.238779
asset loading{loader="bevy_kira_audio::source::ogg_loader::OggLoader" asset="audio/roguelite/weapons/lenoir.ogg"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,614900,0.000478,4,153725,168,600640,298012.304952
plugin build{plugin="forgia_rpg_data::boons::ForgiaBoonsPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,79375,0.000062,1,79375,79375,79375,0.000000
system{name="forgia_fps::lenoir::sys_write_lenoir_sensor"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,4652541,0.003616,27079,171,67,114450,720.933132
system{name="forgia_mode_roguelite::stations::sys_use_health_stations"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,20491515,0.015928,25752,795,357,139397,1505.603390
system{name="bevy_render::gpu_readback::prepare_buffers"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,12944849,0.010062,27078,478,169,87831,669.903515
system{name="forgia_ui::sys_menu_enclume"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,8830333,0.006864,27079,326,88,4553,146.832916
system{name="forgia_mode_roguelite::hud::draw_shockwave_indicator"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,84054084,0.065336,25661,3275,121,154684,1966.964666
system{name="bevy_rapier3d::plugin::systems::collider::update_colliding_entities"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,2738182,0.002128,7925,345,77,29534,401.027308
plugin build{plugin="bevy_core_pipeline::skybox::SkyboxPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,86229,0.000067,1,86229,86229,86229,0.000000
system_commands{name="bevy_sprite_render::texture_slice::computed_slices::compute_slices_on_sprite_change"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,9303676,0.007232,27079,343,52,83982,774.816320
system{name="bevy_render::render_asset::prepare_assets<bevy_sprite_render::mesh2d::material::PreparedMaterial2d<bevy_sprite_render::mesh2d::color_material::ColorMaterial>>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,21551139,0.016752,27078,795,224,491602,3183.557026
plugin cleanup{plugin="forgia_assets::ForgiaAssetsPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,292,57,0.000000,1,57,57,57,0.000000
system{name="bevy_pbr::atmosphere::resources::init_atmosphere_buffer"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,571,0.000000,1,571,571,571,0.000000
system{name="forgia_worldgen::sys_load_kit"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,79920,0.000062,1,79920,79920,79920,0.000000
plugin cleanup{plugin="bevy_rapier3d::render::RapierDebugRenderPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,292,54,0.000000,1,54,54,54,0.000000
system{name="bevy_asset::assets::Assets<forgia_genome_core::Genome<forgia_player::skybox_genome::SkyPaletteGenome>>::asset_events"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,4865,0.000004,1,4865,4865,4865,0.000000
system_commands{name="bevy_render::extract_component::extract_components<forgia_postprocess::toon::ToonSettings>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,24521872,0.019061,27078,905,166,52996,618.886413
plugin cleanup{plugin="bevy_pbr::PbrPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,292,52,0.000000,1,52,52,52,0.000000
